id,author_name,country
5664,Cornelius Schinner,Lima
5665,Hong Stoltenberg,Helsinki
5666,Elmo Parisian,Nuku'alofa
5667,Kathlene Smith,Nicosia
5668,Samuel Mann,Victoria
5669,Tamala Towne,Niamey
5670,Darla MacGyver,Doha
5671,Franklin Ward,Kathmandu
5672,Lawanda Bechtelar,Muscat
5673,Joan Okuneva,Bridgetown
5674,Ronald Torp,Bucharest
5675,Houston Bode,San Marino
5676,Nigel Bashirian,Tripoli
5677,Anthony Friesen,Vaduz
5678,Ramon Schinner,Jakarta
5679,Elodia Anderson,Port-Vila
5680,Edmond O'Hara,Palikir
5681,Jessie Schinner,San Salvador
5682,Sena Labadie,Kigali
5683,Philomena Stark,Luanda
5684,Rosemarie Christiansen,New Delhi
5685,Barney Brown,Sao Tome
5686,Tobias Leannon,Port-Vila
5687,Corazon Glover,Kyiv
5688,John Raynor,Belgrade
5689,Clara Dooley,Ouagadougou
5690,Maryanna Goyette,Mogadishu
5691,Clyde O'Conner,Berlin
5692,Jake Botsford,Belgrade
5693,Frieda Cummerata,Kyiv
5694,Derick Stark,Khartoum
5695,Carson Macejkovic,Port-of-Spain
5696,Saul Johns,Lusaka
5697,Lara Durgan,Baghdad
5698,Gail Botsford,Santo Domingo
5699,Stacey Lockman,Honiara
5700,King Dibbert,Kigali
5701,Jeffery Strosin,Reykjavik
5702,Julieta Murazik,Managua
5703,Rea Yost,Yerevan
5704,Corey Zboncak,Windhoek
5705,Julius Johnston,Riyadh
5706,Rolland Altenwerth,Palikir
5707,Rich Klocko,Abu Dhabi
5708,Rodger Breitenberg,Jerusalem
5709,Gala Murphy,Baghdad
5710,Joy Turcotte,Djibouti
5711,Aldo Huels,Vaduz
5712,Wen Quitzon,Thimphu
5713,Taylor Metz,Maputo
5714,Cortez Parker,Bratislava
5715,Carter Thiel,Abu Dhabi
5716,Lady Cremin,Ouagadougou
5717,Jackie Lemke,Port Moresby
5718,Riva Wisozk,Manama
5719,Earlie Lesch,Taipei
5720,Leandra Bartell,Amman
5721,Kyla Gutkowski,Damascus
5722,Cory Pouros,Ottawa
5723,Youlanda Robel,Stockholm
5724,Eugenie Murray,Abu Dhabi
5725,Leland Zieme,Asmara
5726,Merrill Bahringer,Ashgabat
5727,Yee Ritchie,Helsinki
5728,Jesse Lowe,Juba
5729,Herman O'Hara,Kuwait City
5730,Dominic Crist,Harare
5731,Willian Mohr,Tegucigalpa
5732,Andra Bins,Kampala
5733,Karlyn Prosacco,Tehran
5734,Luther Goldner,Bishkek
5735,Henriette Hyatt,Castries
5736,Rebekah Stoltenberg,Nassau
5737,Noe Gorczany,Juba
5738,Daysi Frami,Ashgabat
5739,Thaddeus Kuhlman,Manila
5740,Robby Roob,Antananarivo
5741,Levi Bauch,Prince
5742,Sona Nikolaus,Washington D.C.
5743,Wanetta Stiedemann,Tokyo
5744,Erlene Walker,Nicosia
5745,Jean Torp,Baghdad
5746,Rubie Keeling,Kingstown
5747,Cristin Goyette,Jerusalem
5748,Palma Doyle,Juba
5749,Norris Schuppe,Melekeok
5750,Lala Christiansen,Montevideo
5751,Adan Padberg,Kinshasa
5752,Isaiah Rosenbaum,Nicosia
5753,Williams Block,Kabul
5754,Stevie Koch,Dakar
5755,Mui Hamill,Monrovia
5756,Brandon Hansen,Brazzaville
5757,Danyel King,Colombo
5758,Elouise Harvey,Bissau
5759,Faustino Lind,Bishkek
5760,Linwood Johnston,Kingston
5761,Edwin Prohaska,Baku
5762,Toshia Simonis,Kigali
5763,Kayleen Turner,Hanoi
5764,Kenny Koepp,Vienna
5765,Ivan Medhurst,Belgrade
5766,Lester Zieme,Tokyo
5767,Lavenia Swift,Pyongyang
5768,Ben Rath,Niamey
5769,Merideth Armstrong,Luxembourg
5770,Kristina Nader,Dar es Salaam
5771,Rusty Hoppe,Bujumbura
5772,Rosendo Morar,Monaco
5773,Colin Feil,Dili
5774,Chas Brekke,Antananarivo
5775,Kris Mueller,Tripoli
5776,Ronald Fadel,Ankara
5777,Elma Kassulke,Bangkok
5778,Lamont Balistreri,Tehran
5779,Benedict Brown,Warsaw
5780,Steffanie Schuppe,Islamabad
5781,Hilario Schamberger,Santo Domingo
5782,Arlen Mitchell,Victoria
5783,Rashad Lueilwitz,N'Djamena
5784,Kera White,Asuncion
5785,Antione White,Dili
5786,Ivory Bogan,Lusaka
5787,Sheldon Volkman,Sanaa
5788,Emmanuel Fadel,Ottawa
5789,Raul Walker,Madrid
5790,Landon Reynolds,Havana
5791,Darrell Hahn,Warsaw
5792,Eloise Monahan,Athens
5793,Esta Zemlak,Vienna
5794,Sherwood Padberg,Kuala Lumpur
5795,Mathilde Greenholt,London
5796,Tambra Stracke,Luanda
5797,Wyatt Tillman,Sofia
5798,Shon Smitham,Bandar Seri Begawan
5799,Kelvin Baumbach,Luxembourg
5800,Hassan Osinski,Bishkek
5801,Stanton Brakus,Zagreb
5802,Pearlene Maggio,Paris
5803,Russell Wilkinson,Juba
5804,Mauro Rau,Sarajevo
5805,Elbert Hahn,Astana
5806,Kristal Wisoky,Maputo
5807,Yolande Turcotte,Freetown
5808,Obdulia Ernser,Rome
5809,Roberta Hoeger,Luxembourg
5810,Carl Haag,Washington D.C.
5811,Evan Welch,Kingstown
5812,Marcellus Boyle,Bridgetown
5813,Eldora Pollich,Port Moresby
5814,Chrystal Jast,Port-Vila
5815,Porter Hyatt,Budapest
5816,Madge D'Amore,Islamabad
5817,Andres Gutmann,Brasilia
5818,Willa Bailey,Warsaw
5819,Kirk Goldner,Bridgetown
5820,Moira Crist,Mbabane
5821,Marquis Murray,Tbilisi
5822,Reyes Hettinger,Kingston
5823,Lang Osinski,Damascus
5824,Winford Torphy,Yaounde
5825,Antione Bergnaum,Dakar
5826,Jaime Ziemann,Prague
5827,Hilda Haag,Dhaka
5828,David Weber,Suva
5829,Rob Streich,Juba
5830,Evonne Keeling,Mogadishu
5831,Jacklyn Hammes,Porto-Novo
5832,Michel Larkin,Valletta
5833,Layla Monahan,Melekeok
5834,Enoch Huel,Dar es Salaam
5835,Laurena Jerde,Dublin
5836,Delmer Koelpin,Monrovia
5837,Micheal Gislason,Nairobi
5838,Quintin Cormier,Riyadh
5839,Consuelo Frami,Bern
5840,Gwenda Lebsack,Muscat
5841,Kelly Carter,San Marino
5842,Andre Kessler,Thimphu
5843,Pearl Dickinson,Kuwait City
5844,Cristine Nikolaus,N'Djamena
5845,Gil McDermott,Tirana
5846,Dulce Marvin,Djibouti
5847,Pamelia Friesen,Rome
5848,Antone Jacobs,Amman
5849,Gilbert Dare,Kingstown
5850,Oleta Altenwerth,Tarawa Atoll
5851,Ruben Torphy,Dushanbe
5852,Stephan Tillman,Moscow
5853,Richard Ryan,Praia Bangui
5854,Jame Thompson,Doha
5855,Cassi Torp,Maseru
5856,Barton Ritchie,Malabo
5857,Kirk Pagac,Melekeok
5858,Joanie Flatley,Riga
5859,Vinita Dietrich,Seoul
5860,Carmelia Rath,Victoria
5861,Diane Bradtke,Kabul
5862,Josiah Fritsch,Dakar
5863,Kerry Runolfsdottir,Moscow
5864,Bobby Luettgen,Monaco
5865,Eloise Legros,Tehran
5866,Lawanda Bradtke,Zagreb
5867,Judson Hammes,Monrovia
5868,Brooks Orn,Windhoek
5869,Sherwood Larkin,Vientiane
5870,Nana Miller,Budapest
5871,Belle Kovacek,Stockholm
5872,Mariano Nicolas,Porto-Novo
5873,Lupe Conn,Freetown
5874,Luanna Lubowitz,Harare
5875,Ike Russel,Asuncion
5876,Penney Marvin,Wellington
5877,Cleora Shanahan,Nairobi
5878,Stanley Robel,Algiers
5879,Brice Waters,Manila
5880,Del Wunsch,Jerusalem
5881,Roman Schmitt,Montevideo
5882,Orville VonRueden,Lome
5883,Lorinda Crist,Apia
5884,James Veum,Port-of-Spain
5885,Crystal Bernhard,Port Moresby
5886,Michale Breitenberg,Buenos Aires
5887,Sharla Rath,Luanda
5888,Mignon Schneider,Malabo
5889,Robena Kuhic,Bridgetown
5890,Yajaira Collins,Vilnius
5891,Fredric Wintheiser,Jerusalem
5892,Tommie Batz,Thimphu
5893,Bobbie Stokes,Asmara
5894,Jarod Zboncak,Monaco
5895,Landon Anderson,Kabul
5896,Elias Rogahn,Asuncion
5897,Carmine Monahan,Chisinau
5898,Carletta Moen,Suva
5899,Melania Muller,Tegucigalpa
5900,Andera McLaughlin,Nassau
5901,Katelin Kiehn,Amman
5902,Keven Wehner,Kuwait City
5903,Stefan Cormier,Caracas
5904,Delaine Hickle,Bern
5905,Noe Pouros,Ashgabat
5906,Tennille Strosin,Asuncion
5907,Tomas Beier,Djibouti
5908,Lelah Beatty,Algiers
5909,Maximina Dickens,Monaco
5910,Etta Towne,Riyadh
5911,Sheri Kuhic,Malabo
5912,Lindsay Cronin,Maputo
5913,Jean Dietrich,Bucharest
5914,Lahoma Fadel,N'Djamena
5915,Darrin Abbott,Budapest
5916,Corine Fadel,Luxembourg
5917,Shan Carter,Guatemala City
5918,Cameron Reichert,Tehran
5919,Bulah Heathcote,Conakry
5920,Kieth Russel,Pristina
5921,Leisha Hilpert,Sarajevo
5922,Perry Upton,Bamako
5923,Loren Kshlerin,Majuro
5924,Ardis Brakus,Melekeok
5925,Jean Renner,Prague
5926,Quintin Reynolds,Manila
5927,Adrian Auer,Kuala Lumpur
5928,Virgilio Marks,Kampala
5929,Iliana Brakus,Maseru
5930,Ervin Crona,Beirut
5931,Esteban Kertzmann,Malabo
5932,Joe Pacocha,Seoul
5933,Marshall Nienow,Riyadh
5934,Hilary Batz,Freetown
5935,Latashia Wolff,Porto-Novo
5936,Theodore Schiller,Port Moresby
5937,Tanner Daniel,Maseru
5938,Ralph Weissnat,Port Louis
5939,Cornell Wuckert,Maseru
5940,Clark Mertz,Oslo
5941,Anthony Dicki,Dar es Salaam
5942,Sebastian Wiza,Helsinki
5943,Merle Larkin,Manila
5944,Owen Schneider,Santiago
5945,Keenan Ward,Doha
5946,Long Rohan,Windhoek
5947,Moses Kutch,Paris
5948,Jeffrey Kassulke,Sarajevo
5949,Demetra Prosacco,Port Louis
5950,Kacey Beer,Dakar
5951,Jodee Ruecker,Paramaribo
5952,Wayne Gutmann,Mbabane
5953,Thelma Mann,Monrovia
5954,Orlando Buckridge,Tallinn
5955,Kati Corwin,Nicosia
5956,Efren Stanton,Banjul
5957,Azalee Hermiston,Dushanbe
5958,Frances Wilderman,Islamabad
5959,Joshua Cummerata,Rabat
5960,Johnny Strosin,Apia
5961,Emerald Wiegand,Berlin
5962,Niesha Kovacek,Managua
5963,Gale Hilll,Bucharest
5964,Morton Dickens,Tirana
5965,Lexie Koss,Ulaanbaatar
5966,Sharonda Hermann,Bogota
5967,Arie Kuhlman,Prince
5968,Reinaldo Gusikowski,New Delhi
5969,Kittie Willms,Bogota
5970,Sharolyn Kemmer,Helsinki
5971,Rebecka Johnston,Islamabad
5972,Adrianna Strosin,Bern
5973,Amos Ullrich,New Delhi
5974,Darrin Littel,Washington D.C.
5975,Annabelle Stamm,Astana
5976,Bradley Torphy,Nouakchott
5977,Jeff Leannon,Buenos Aires
5978,Arnulfo Bartell,Bujumbura
5979,Wilbur Wehner,Kingston
5980,Dorian Mills,Tunis
5981,Loyd Satterfield,Prince
5982,Ofelia Moore,Roseau
5983,Clark Marquardt,Harare
5984,Anglea Murazik,Kabul
5985,Maren Blanda,Athens
5986,Marshall Harber,Singapore
5987,Maryln Langworth,Riga
5988,Kevin Kuhic,Paramaribo
5989,Mario Mante,Yaounde
5990,Nelida Medhurst,Malabo
5991,Zora Pfeffer,Castries
5992,Theodore Conn,Vientiane
5993,Russ Labadie,Bridgetown
5994,Jamey Hammes,Santiago
5995,Tammi Batz,Belmopan
5996,Margene Thiel,Kigali
5997,Teressa Lynch,Tehran
5998,Francis Witting,Libreville
5999,Karyl Parker,Djibouti
6000,Leeanne Boyer,Port-of-Spain
6001,Dean Bogan,Stockholm
6002,Lynnette Torphy,Moscow
6003,Travis Hettinger,Lusaka
6004,Sherwood Rosenbaum,Bandar Seri Begawan
6005,Wendell Ortiz,Dar es Salaam
6006,Marquita Buckridge,Ulaanbaatar
6007,Jamal Blick,Taipei
6008,Noah Daniel,Kinshasa
6009,Morris Oberbrunner,Quito
6010,Demarcus Ratke,Dili
6011,Keith Kling,Valletta
6012,Sondra Nader,Mexico City
6013,Merlin Rau,Bangkok
6014,Elvis Daniel,Belmopan
6015,Emil Roberts,Kinshasa
6016,Iluminada Murazik,Santiago
6017,Meda Graham,Sao Tome
6018,Mac Hyatt,Beirut
6019,Adolfo Mayer,Beijing
6020,Lynn Feest,Havana
6021,Bernardina Armstrong,Ottawa
6022,Lupita Shanahan,Antananarivo
6023,Granville Collins,Ljubljana
6024,Harmony Runte,Tunis
6025,Elmer Davis,Tripoli
6026,Ruben Schaefer,Victoria
6027,Zelma Pouros,Bridgetown
6028,Fredric Littel,Port-Vila
6029,Courtney Schulist,Mogadishu
6030,Micha Runolfsson,Kinshasa
6031,Leland Parisian,Maputo
6032,Kennith Donnelly,Riyadh
6033,Karine Medhurst,Ljubljana
6034,Loni Hilpert,Niamey
6035,Val Hirthe,Sarajevo
6036,Winston Casper,Islamabad
6037,Major Rolfson,Cairo
6038,Liane Larkin,Washington D.C.
6039,Julienne Stracke,Podgorica
6040,Julienne Stracke,Praia Bangui
6041,Melda Volkman,Sofia
6042,Kristopher Rowe,Addis Ababa
6043,Jefferson Walsh,Thimphu
6044,Kermit Fritsch,Ashgabat
6045,Johnna Greenfelder,Stockholm
6046,Dee Daugherty,Conakry
6047,Fay Ziemann,San Jose
6048,Clinton Mayer,Nicosia
6049,Noel Ankunding,Cairo
6050,Sterling Dickinson,Algiers
6051,Kasey Stoltenberg,Muscat
6052,Tessie Boehm,Kampala
6053,Jamar Kassulke,Roseau
6054,Clemencia Braun,Amman
6055,Herb Conroy,Baku
6056,Vince Hauck,Tallinn
6057,Donita Wehner,Port-Vila
6058,Darrick Witting,Yerevan
6059,Noe Jacobi,Dakar
6060,Nieves Walsh,Dhaka
6061,Janna Dickens,Beirut
6062,Chara Hauck,Nassau
6063,Georgetta Fisher,Podgorica
6064,Jude Windler,Bujumbura
6065,Lena Schaefer,Oslo
6066,Jen Shields,Port Moresby
6067,Jerilyn Nienow,San Jose
6068,Gerry Will,Tirana
6069,Chad Bahringer,Vaduz
6070,Morgan Maggio,Lome
6071,Lieselotte West,Bucharest
6072,Ramon Jaskolski,Nicosia
6073,Emile Hoeger,Islamabad
6074,Major Yundt,Sanaa
6075,Opal Emard,Port-Vila
6076,Gordon Barton,Vienna
6077,Trent Murazik,Ottawa
6078,Wally Senger,Washington D.C.
6079,Wesley Yundt,Podgorica
6080,Missy Crooks,New Delhi
6081,Lucienne Johns,Colombo
6082,Harlan Trantow,Rome
6083,Sherwood Adams,Nuku'alofa
6084,Brice Schaden,Managua
6085,Moises Aufderhar,Kabul
6086,Laraine Romaguera,Djibouti
6087,Bernard Corwin,Pristina
6088,Cecil Hauck,Astana
6089,Milagro Harvey,Bandar Seri Begawan
6090,Fidela Kautzer,Singapore
6091,Kenisha Lakin,Luanda
6092,Margo Medhurst,N'Djamena
6093,Timmy Wilderman,Djibouti
6094,Cornelius Hammes,Sanaa
6095,Elinore Bins,Berlin
6096,Angeles Corkery,Yerevan
6097,Mardell Jast,Mexico City
6098,Terrell Waelchi,Brasilia
6099,Jere Harber,Algiers
6100,Thora Larson,Gaborone
6101,Dessie Luettgen,Majuro
6102,Josphine Bauch,Ouagadougou
6103,Tessie Lowe,Banjul
6104,Bambi Hoppe,Mogadishu
6105,Lesley Langosh,Beijing
6106,Gertrude Dooley,Kinshasa
6107,Foster Hayes,San Salvador
6108,Mandie Gottlieb,Bujumbura
6109,Cassey Ledner,Harare
6110,Hipolito Altenwerth,Mogadishu
6111,Guillermina Stracke,Lome
6112,Lindsay Pouros,Tarawa Atoll
6113,Gene Koch,Beirut
6114,Letha Pagac,Maseru
6115,Lera Walker,Dublin
6116,Hai Keebler,Victoria
6117,Isaiah Pouros,Lima
6118,Jasmine Moen,Zagreb
6119,Maryellen Gottlieb,Yerevan
6120,Dillon Halvorson,Riga
6121,Elmo Nienow,Ljubljana
6122,Max Batz,Sarajevo
6123,Clara Ondricka,Apia
6124,Boyd Harber,Bucharest
6125,Lynetta Daugherty,Vienna
6126,Maribel Oberbrunner,Djibouti
6127,Maye Nitzsche,Beijing
6128,Vicente Wunsch,Majuro
6129,Georgine Hyatt,Wellington
6130,Joleen Boyle,Conakry
6131,Carina Lindgren,Saint George's
6132,Stewart Wisozk,Kyiv
6133,Manda Lind,Guatemala City
6134,Myrtle Mante,Accra
6135,Sterling Ferry,Bishkek
6136,Rudy Hahn,Vilnius
6137,Elias Tillman,Bishkek
6138,Maxwell Runte,Abuja
6139,Shena Daniel,Lilongwe
6140,Tierra Schuppe,Dhaka
6141,Kristi Emard,Kingstown
6142,Cesar Hickle,Georgetown
6143,Casey Blanda,Djibouti
6144,Levi Bartoletti,Colombo
6145,Dorine Trantow,Berlin
6146,Odis Miller,Dhaka
6147,Myrtice Predovic,Port-of-Spain
6148,Mikki Bosco,Cairo
6149,Latasha Stracke,Sanaa
6150,Maryellen Dibbert,Baghdad
6151,Julia Bashirian,Ouagadougou
6152,Latosha Welch,Bogota
6153,Tommy Hammes,Vienna
6154,Bradly Feeney,Kinshasa
6155,Gail Collier,Port Louis
6156,Clark Pfeffer,Juba
6157,Ashleigh Wolff,Vatican City
6158,Corrie Von,Damascus
6159,Emile Greenholt,Moroni
6160,Vernell Hahn,Budapest
6161,Aleida Morissette,Juba
6162,Ismael Klein,Moroni
6163,Dean Dach,Baghdad
6164,Jo Roberts,Juba
6165,Freddy Ward,Juba
6166,Pasty Grant,Vaduz
6167,Jonelle Sipes,Jerusalem
6168,Issac Hackett,Luxembourg
6169,Veola Legros,Ottawa
6170,Bart Cartwright,Suva
6171,Lillie Berge,Jerusalem
6172,Shanti Langworth,Niamey
6173,Chase McClure,Port-Vila
6174,Wendell Treutel,Panama City
6175,Leesa Abernathy,Accra
6176,Shad Runte,Riyadh
6177,Wilfred Breitenberg,Maputo
6178,Lekisha Bosco,Banjul
6179,Kristle Gutmann,Port Louis
6180,Cornelius Fadel,Helsinki
6181,Elsie Hyatt,Wellington
6182,Sherlyn McClure,Hanoi
6183,Rutha Mante,Santiago
6184,Edward Weissnat,Bern
6185,Clorinda Balistreri,Tirana
6186,Rory Labadie,Yaounde
6187,Karin Bahringer,Bissau
6188,Miguel Waelchi,N'Djamena
6189,Mack Bergnaum,Vilnius
6190,Elvin Johnson,Port Moresby
6191,Casie Koepp,Santo Domingo
6192,Ginny Parisian,Dili
6193,Paris Stroman,Stockholm
6194,Adele Strosin,Port Moresby
6195,Nolan Champlin,Lusaka
6196,Thad Terry,Bucharest
6197,Corrinne Howell,Kinshasa
6198,Manuel Heller,Castries
6199,Zoila Beier,Thimphu
6200,Corinna Lueilwitz,Valletta
6201,Jefferson Wilderman,Suva
6202,Jackson Bahringer,Panama City
6203,Efrain Daugherty,Saint John's
6204,Luther Barrows,Ashgabat
6205,Garth Nader,Asmara
6206,Rhea Langworth,Helsinki
6207,Neville Littel,Berlin
6208,Andy Johnson,Managua
6209,Jacki Walsh,Prague
6210,Brooks Kemmer,Pyongyang
6211,Berta Kohler,Kingstown
6212,Justina Wolff,Washington D.C.
6213,Jayson Hermiston,Nairobi
6214,Paul Hammes,Georgetown
6215,Wai Lubowitz,Rabat
6216,Augustine Jones,Ottawa
6217,Kristan Fahey,Georgetown
6218,Marvis Spencer,Sofia
6219,Dwain Rolfson,Helsinki
6220,Nichol Hermiston,Abuja
6221,Lou Kunze,Washington D.C.
6222,Claretha Corkery,Vientiane
6223,Evia Heidenreich,Prince
6224,Lynwood Bernhard,Seoul
6225,Romeo Boyle,Monaco
6226,Bill Hoppe,Djibouti
6227,Quyen Krajcik,Buenos Aires
6228,Bok Weimann,Apia
6229,Elaine Emard,Washington D.C.
6230,Jack Runte,Havana
6231,Walter Bashirian,Asmara
6232,Deedee Zulauf,Bratislava
6233,Virgie Lockman,Skopje
6234,Eldridge Leuschke,Monrovia
6235,Lorita Casper,Sanaa
6236,Laquanda Larkin,Reykjavik
6237,Jena Kuhic,Madrid
6238,Inell Sauer,Victoria
6239,Cordelia Ward,Monaco
6240,Genevive Sipes,Dhaka
6241,Edmond Borer,Monrovia
6242,Siu Tremblay,Dakar
6243,Russel Boyle,Addis Ababa
6244,Suzette Howell,Jakarta
6245,Les Lebsack,Dili
6246,Danae Goodwin,Chisinau
6247,Irish Daugherty,Nuku'alofa
6248,Lindsey Ebert,Kathmandu
6249,Johnnie Gerhold,Kuwait City
6250,Eulah Gorczany,Port-of-Spain
6251,Murray Block,Ulaanbaatar
6252,Marlene Sanford,Damascus
6253,Dorsey Witting,Apia
6254,Parker Kautzer,Djibouti
6255,Eddie Dickinson,Ottawa
6256,Dreama Smitham,Juba
6257,Madonna Abbott,Budapest
6258,Grant Gerlach,Beirut
6259,Lottie Franecki,Ashgabat
6260,Kirk Schoen,Nassau
6261,Cedrick Ortiz,Honiara
6262,Buford Nolan,Palikir
6263,Waylon Prosacco,Bridgetown
6264,Lenore Schulist,Saint George's
6265,Doyle Balistreri,London
6266,Clint Shanahan,Praia Bangui
6267,Garrett Ebert,Djibouti
6268,Clemente Fritsch,Saint John's
6269,Adolph Morar,Bangkok
6270,Salvador Berge,Nicosia
6271,Hannelore Feest,Ulaanbaatar
6272,Murray Kulas,Conakry
6273,Coleen Beier,Sofia
6274,Victor Dibbert,Niamey
6275,Noriko Lehner,Gaborone
6276,Criselda Feest,Bratislava
6277,Therese Miller,Kabul
6278,Jarvis Leuschke,Beirut
6279,Arcelia Kuhn,Beirut
6280,Faviola Boyle,Dar es Salaam
6281,Tammy Bruen,Tunis
6282,Drucilla Simonis,Asuncion
6283,Mauro Schmitt,Abu Dhabi
6284,Eun Sauer,Conakry
6285,Morgan Yundt,Pyongyang
6286,Rose Runolfsdottir,Nouakchott
6287,Nieves Lang,Caracas
6288,Augustine Wisozk,Dar es Salaam
6289,Craig Stoltenberg,Harare
6290,Doyle Deckow,Zagreb
6291,Lawrence Johnson,Stockholm
6292,Hyacinth Dickens,Bucharest
6293,Bao Nikolaus,Male
6294,Donny Monahan,Mogadishu
6295,Wayne Stiedemann,Copenhagen
6296,Marylou Reilly,Dublin
6297,Sheree Boehm,Manila
6298,Kayce Kuhn,Santiago
6299,Echo Herzog,Beijing
6300,Laverne Cormier,Victoria
6301,Roger Kuvalis,Mexico City
6302,Emilio Schmeler,Tarawa Atoll
6303,Milton Wilkinson,Dar es Salaam
6304,Wilford Ullrich,Harare
6305,Bret Doyle,Baghdad
6306,Doug Romaguera,Gaborone
6307,Idella Stark,Basseterre
6308,Malcolm Wolff,Montevideo
6309,Junior Goyette,Pyongyang
6310,Tracee McGlynn,Minsk
6311,Tempie Wisozk,Kuwait City
6312,Nathanael Dietrich,Honiara
6313,Forest Rau,Tehran
6314,Buck Konopelski,San Salvador
6315,Leif Murphy,Jakarta
6316,Glen Maggio,Brazzaville
6317,Jeanna Schoen,Palikir
6318,Steve Crona,Tirana
6319,Roman Cartwright,San Jose
6320,Edward Towne,Bangkok
6321,Steve Langosh,Buenos Aires
6322,Gregory Murphy,Bangkok
6323,Willia Botsford,Ankara
6324,Margarita Jacobi,Tegucigalpa
6325,Sylvia Goldner,Ottawa
6326,Dale Stracke,Kingston
6327,Marcel Jakubowski,Pristina
6328,Humberto Kovacek,Nouakchott
6329,Leonora Stanton,Damascus
6330,Julietta Pagac,Freetown
6331,Brenda Wiegand,Tehran
6332,Denis Nicolas,Chisinau
6333,Josef Anderson,Kingston
6334,Lloyd Abshire,Ulaanbaatar
6335,Olen Casper,Bissau
6336,Hayden Hilll,Banjul
6337,Iliana Champlin,Moroni
6338,Pamala Wiza,San Marino
6339,Antwan Glover,Damascus
6340,Li Robel,Tallinn
6341,Elmo Kuvalis,Bamako
6342,Hanna Hermann,Madrid
6343,Meggan Volkman,Vatican City
6344,Chang Ankunding,Brazzaville
6345,Alana Harris,Kathmandu
6346,Alonso Walter,Luxembourg
6347,Leandro Prosacco,Tokyo
6348,Abraham Casper,Kabul
6349,Coretta Johnston,Tunis
6350,Terry Cummings,Kingstown
6351,Napoleon Armstrong,Port-Vila
6352,Jessi Witting,Abu Dhabi
6353,Donn Mann,Panama City
6354,Annis Hintz,Jakarta
6355,Shane Price,Damascus
6356,Johnathan Yundt,Helsinki
6357,Ying Lebsack,Seoul
6358,Ambrose Mills,Dili
6359,Darrel Breitenberg,Dar es Salaam
6360,Maria Johnston,Lima
6361,Javier Dietrich,Freetown
6362,Tammie Wuckert,Ankara
6363,Markita Quitzon,Kinshasa
6364,Kam Kihn,Caracas
6365,Ardis Frami,London
6366,Franklin Rogahn,Luxembourg
6367,Jeannetta Huels,Ashgabat
6368,Jonell Quitzon,Singapore
6369,Kirk Parisian,Lilongwe
6370,Janette Hyatt,Stockholm
6371,Dawne Jerde,Beirut
6372,Daniel Cummings,Tunis
6373,Alonzo Gerlach,Maseru
6374,Laurence Quigley,Yerevan
6375,Kimberly Mosciski,Dushanbe
6376,Al Klocko,Suva
6377,Francine Schaden,Dar es Salaam
6378,Misty Will,Sao Tome
6379,Kaila Jenkins,Kampala
6380,Allan O'Kon,Malabo
6381,Ronald Deckow,Warsaw
6382,Winford Gerhold,Honiara
6383,Norine Feil,Antananarivo
6384,Christie Goyette,Libreville
6385,Delila Rippin,Canberra
6386,Rudy Mante,Abuja
6387,Deanne Hudson,Brussels
6388,Alphonse Cruickshank,Brazzaville
6389,Luciana Volkman,Quito
6390,Amelia Okuneva,Kabul
6391,Ruthann Ward,Niamey
6392,Del Fisher,Santo Domingo
6393,Cristi Hilll,Madrid
6394,Randy Kohler,Ljubljana
6395,Michael Prohaska,San Marino
6396,Nickolas Hirthe,Rabat
6397,Wilton Bradtke,Paris
6398,August Harris,Seoul
6399,Usha Feest,Washington D.C.
6400,Armando Moen,Monaco
6401,Annita Ernser,Kabul
6402,Williams Krajcik,Moroni
6403,Livia Schulist,New Delhi
6404,Myrtis Wyman,Bratislava
6405,Grover Jast,Kingston
6406,Josef Murazik,Lima
6407,Daron Sporer,Bissau
6408,Ray Kilback,Saint George's
6409,Hilaria Lehner,Pristina
6410,Felton Harris,Manama
6411,Raeann Herman,Santo Domingo
6412,Hien Schultz,Kyiv
6413,Hobert Thompson,Bratislava
6414,Kenneth Armstrong,Stockholm
6415,Pamala Raynor,San Marino
6416,Chante Graham,Lima
6417,Soila Wolf,Bridgetown
6418,Francesco Doyle,Apia
6419,Roslyn Bechtelar,Yerevan
6420,Tressa Casper,Astana
